id,run_id,damage_source,total_damage,total_kills
5e360f18-7bbd-4018-bec5-2f1ccf062411,bd4d300a-53d4-4b24-ad46-64d19ab0e84c,burn,66.712685,21
5e621371-aba9-43bd-bdfc-7b12d5a4ca74,8c8dc550-93e5-4ed0-b7de-35848833931a,burn,134.100742825,67
5fbf219a-43a3-4765-8025-2aaee18b85a0,7033731e-be72-49f3-a158-88e7c4890a67,arrow,648.517313829999,461
5febfa28-d94f-4f2e-a96d-c4f14ab05d30,9587088e-2b70-400c-959b-ed89dcdcc02a,aura,166.82598,61
609046d4-08fb-4224-87e8-7b919499002a,3e3efb61-24e5-429d-852c-19f4e9fc411c,aura,577.7401497,90
60a29f8d-c992-40df-9e72-2a7e6b873f61,692afeaf-88db-4284-976e-beeee8413b96,death_arrows,223.384,121
610be14c-2fd1-463c-83dc-2efac75911fe,2303b01f-fa08-4f77-bc3a-7a0d5f6d678b,aura,27.75,0
61a08f10-2843-4d00-80a8-df4e95152f8a,2e50ed36-00fb-4893-87be-ca4faa89845a,death_arrows,298.345,92
61f108da-7b23-437a-8911-1194ceea2002,23740e2a-e875-442f-a84f-aba564335f30,aura,1679.68580388563,300
622614d5-547f-4378-a674-d7676350e0b7,a8d1c687-19dd-45e2-9790-065afb18364c,burn,16.1375,4
62f43b40-07b2-4231-ae53-9875b2532e3d,fa29c145-da90-4e54-ab17-34b98261236e,burn,87.46168175,4
63abeb5f-16cb-4686-8542-a0036a2df298,aa655d65-e325-4f24-aa9d-7f7fc515f2aa,arrow,199.21103875,156
63d329d5-8be8-4b55-9540-3227e1fc3134,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,burn,245.67011865,110
63fcc68e-2d54-489c-9f42-69091814a9f1,70148665-4c49-4e80-9e8d-bfddc9aaebd0,death_arrows,1540.06706472651,387
648738ed-c6f9-4b92-a8cd-4167eac68b3f,eb6ae233-5b63-4bfa-b563-5d9dab5e9da8,burn,1679.25704,424
64b89dab-69de-40d2-9911-bb2d2cd3abe5,fd75850e-6df8-4c86-8241-884da7ee6142,death_arrows,2503.183944,654
64eb1068-4eed-4d5c-b068-8a6277a133fc,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,arrow,3886.78000000001,1072
65bb5890-26e4-4cb9-940a-6a15c0aae7f1,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,death_arrows,212.143,89
6676f609-66b0-4cba-bcf3-c1c03bbff5cc,32f853da-62d8-4f61-8ed7-32f77c52f2c5,death_arrows,846.0744,246
667e6594-fdba-49a7-87cc-9c8baea308ba,00cb4abd-c3c4-445a-9e1a-4eef1cd73545,arrow,1687.8258800619,457
66e65267-76dc-4221-bdca-a81f0275a8b7,51e201a5-8671-4003-b7bf-2453a27f8181,arrow,4027.23456525004,849
67172574-3018-442c-8769-1e5561ee38b6,47544f88-440c-4c4f-9eff-85ec5f081088,death_arrows,667.390505906926,193
6718e146-090e-4383-9fca-7cb7fa9853b4,00cb4abd-c3c4-445a-9e1a-4eef1cd73545,death_arrows,338.521188,99
676e38a8-4219-40d3-8fed-6a826125d5ef,32d9bf5b-89d1-4916-895e-c95307c39b07,death_arrows,1014.850875,258
6841cb2b-f94c-43cb-b2f1-bf37e423bc7c,7f9a2bfb-e0f8-4dd3-9aad-991db4caf9bf,arrow,2815.095024,721
6881f6d1-3872-4c32-92f2-5bfdef910438,a8d1c687-19dd-45e2-9790-065afb18364c,death_arrows,268.7625,108
68f2ce9f-8ef4-4896-9692-a37efe641ba3,12a9ff81-ed85-4e81-b71e-625079debd23,arrow,3530.26600000007,1013
69649583-3410-42d9-964d-8b72b6b058eb,67c16107-bd12-4c96-ac7e-51da750aa2c3,aura,1214.442,364
6b325108-eab7-4cd5-a8fa-c1f71ffe9cac,8049f7ab-ed9a-40c6-ac11-bb00a01272eb,arrow,6785.03830000001,1942
6c736874-6045-47bd-b973-4f7137d14818,8e67c14b-098a-4790-8301-ab832419230f,death_arrows,1264.597804,273
6cf75c8e-8ddb-406b-8b8d-5c99c59dbf1d,15eff53c-31f4-4c88-af46-459ac4ed3c63,arrow,1636.60691994444,477
6d74c184-c8b6-44b7-bcbb-f65b4a8de82f,b7c48a10-1c42-43c1-bc58-ece266868745,aura,1185.2592608,457
6dfcc86b-f353-49d0-ac8e-db3cfc9db40d,51e201a5-8671-4003-b7bf-2453a27f8181,burn,4633.516697375,985
6e06f848-7249-495e-8850-bda36eef0738,2104ffd8-6435-4041-9c45-5c1f205b0976,arrow,1955.02299488889,583
6f10a4d1-6a30-4084-ac7a-b72894451773,9587088e-2b70-400c-959b-ed89dcdcc02a,death_arrows,453.549076,103
6f4d2acc-ef26-4029-8ff5-b8b35f0d8828,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,arrow,3434.34923388896,982
6f88b595-0470-470f-b335-f2e6968367f7,7546a5ef-7cb3-4608-8e5e-89703199492a,arrow,2336.9953744,581
701e25be-fc8f-4c90-bc6b-71b1e6e8ba4a,9ab3cb58-4328-49e5-83a8-a1dbb1e96fa3,aura,33.1666847,5
706c3ead-5856-4a95-b995-12304ee45f55,9cd9cb7a-588c-4e2b-be05-e8bb79f9757f,burn,241.56111975,98
70a6d83d-d5e0-41de-8a88-fbcee8309380,12a9ff81-ed85-4e81-b71e-625079debd23,burn,2656.4668,522
711ce3ff-e261-4681-84ed-10a70bad1a1d,bd4d300a-53d4-4b24-ad46-64d19ab0e84c,arrow,2594.6647091111,781
723138ec-73b8-4832-9651-eead33788c62,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,arrow,3698.25677988885,1063
726af896-c428-469e-8ba6-ce402150f526,0973cd03-3e0c-44b3-8c9b-d623f490bb68,arrow,4950.35299999994,1224
74747de2-c468-41cf-85e9-0cdf6206737b,bd4d300a-53d4-4b24-ad46-64d19ab0e84c,death_arrows,363.55706,124
759f6cd0-283b-4467-90b8-a166797c631f,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,arrow,5705.8914999999,1506
75a2e389-6dfb-4d32-b871-3ec98d006abf,8049f7ab-ed9a-40c6-ac11-bb00a01272eb,death_arrows,1219.429625,308
75bc0b8f-c7cb-420a-8762-c87f1aa7602d,fd8976ed-c72b-47f5-8112-90818cd423af,arrow,5.0,5
7635ca84-74fb-4ed3-acab-748be3edd7a0,89ad5a3a-b615-4b5c-935b-4558b5a3b498,arrow,1339.26947655556,385
7655b980-5992-44b3-948b-33ef8acdc856,23ab4078-96b4-4d96-83ad-65a4abe8e1b9,burn,72.6558382,10
77c277cc-5e19-4bc0-8732-1eab1982bbb9,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,aura,678.529424,230
78148694-833e-4eda-92d4-74bf38ea8fef,7546a5ef-7cb3-4608-8e5e-89703199492a,death_arrows,2070.01171717775,565
7821862f-38b5-4761-8788-047053182b37,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,aura,336.1,71
7941415d-c8c8-448f-86d3-a66cb6efc400,a237dbf8-beeb-4a59-ab92-d49219739e0e,aura,352.086887500003,83
79c0ca99-8612-4beb-8ed0-476dee5b5214,23740e2a-e875-442f-a84f-aba564335f30,burn,392.366407622813,190
7a4d234f-c1d8-47d4-afa8-db9fc749cfb9,dd46af74-5e44-481c-961c-44a1df094eb7,death_arrows,1173.65182375,282
7a6a25e0-5dd7-40db-acf0-9ba070944f8e,1dce3196-e3f5-479c-9b38-f50703b0e15d,death_arrows,373.093,66
7b04ec6a-2e5e-49a1-b74c-0977d1138e3d,06c446fe-5a73-4930-97bd-9c7179f97dad,arrow,3130.08921038888,1007
7b2b3916-aca1-4431-9024-4cb7f7797c77,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,death_arrows,335.552125,126
7bc50679-358d-49b3-8f27-4c218a5cc285,46f498f8-bfa4-48ee-aa5f-6484e3e7f8f0,arrow,58.682,58
7c9a23b2-662c-49b4-8456-c1c539c054dd,3f71376e-8540-44d6-8916-5cd239cd8db6,death_arrows,733.671397799999,225
7dd79983-914a-4ffc-8e57-50b6554f7077,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,death_arrows,89.6025,41
7ddc9458-f611-4696-8b03-ef4f77fcf82b,202b46e4-ad32-49b1-a99e-7a43a68118f3,arrow,1395.28154883333,408
7df04611-1039-44a1-84e3-77492478d317,eec8103b-bda3-4b52-8ef4-9a1612e30394,aura,43.5,6
7e3b0c0a-4dad-430e-82e0-6545f8545121,e31732b1-438f-479a-8775-5b6ba5b93d43,arrow,293.482,202
7e57661d-2283-442c-89fb-669d538a7706,cacce394-6c33-4073-8334-66ead8905bb1,death_arrows,200.386,74
7e84038b-843e-4d34-894e-7158f0e2a477,288dd9db-2943-40d4-bfae-52d4a488fa95,death_arrows,597.405373999992,166
7f7f28b0-3335-4f5c-a0d3-825ebbd4e116,40670b81-b267-43df-9a3a-56f504bf6354,aura,42.8879717,14
7fb35c13-5351-476b-98ea-b16192e44d5a,81897b06-fd81-4935-9f3e-1c168deb59e9,arrow,3167.22634127642,922
80043294-0cbf-4f55-b5dc-37cb761be240,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,death_arrows,640.592132,179
80088458-7433-4a79-90c1-01df29ff4780,06c446fe-5a73-4930-97bd-9c7179f97dad,aura,88.10815,39
806f19ba-6c68-4efa-997c-3c5160a832f5,cf52f8cf-aaac-444a-9853-d4fbc5494dd9,burn,1.5,5
810f123c-155c-41f9-b198-62bafc14a25a,689bcacd-5e06-4be3-be11-3e60dc829331,burn,225.744445703125,139
81414941-a7b3-4f26-a9db-934fdd33105f,c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e,aura,114.74793917,9
819c1ec0-da71-4dfe-8b17-44ae71186aeb,d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8,aura,117.024426,30
81ec3a74-2446-4c8a-8d05-e9fcfb414fe5,f106d89b-85f7-40bb-9334-c29f021612d0,burn,60.919696,14
81f70922-d9fc-4bbd-8346-891da1c1ce61,b6337ca6-0416-46b6-a9ed-a78d8ea4fa08,burn,22.98584,16
8281476b-32da-4676-9493-25b062e3f03c,54448c6e-91f8-473c-9073-92b6e431d4a0,arrow,2090.23109375,619
82f560c7-1689-48b8-92c5-6f456aee52f5,168647f2-0e56-4d4d-8b84-b57b16dc88ff,burn,970.224150000001,346
82ff7b74-ec27-4eba-a6bd-2b504e0a1b2e,6f344d23-060f-487f-9a19-960432103187,burn,913.720999999999,224
83288349-dea3-45bb-9817-eb3dff9ba519,6683724d-4b30-470e-b677-f0abfa3ca6d2,arrow,699.452327449999,264
83bae127-e54b-41e2-be3a-1a564ce27500,51e201a5-8671-4003-b7bf-2453a27f8181,death_arrows,3694.11510317501,1015
843cb245-a066-4188-85c3-6769d381a7c4,bd702323-3ac9-41e4-a523-36ce1e6ee464,death_arrows,481.076800000001,163
8481901e-bb06-4fc6-b269-55ba1d871f60,b6337ca6-0416-46b6-a9ed-a78d8ea4fa08,death_arrows,595.935403,128
849b3b75-9612-4f0b-a991-0023a6040b0b,e772dbc8-d74c-4d97-9993-ee6e996bbf89,death_arrows,943.197395599999,182
849eb11d-4e23-4874-8320-9216438bfa65,fb7c8cf5-1b21-4341-97b6-8afa63bbea89,death_arrows,796.698518125,165
84a03f4e-0a04-4702-bb92-bd20985f5ba7,cebb591f-f29d-4a40-a655-6e05d5f87ad2,arrow,1958.08404557,693
859eac26-279a-40dc-aff3-9248220deea6,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,burn,202.043351952,49
87ae86e1-5970-4997-b19d-6d6b9aae8d39,eec8103b-bda3-4b52-8ef4-9a1612e30394,death_arrows,120.571,28
87c256ef-e507-4c92-8cf3-d969bf3f3313,7cbc6bac-31b7-4341-8e27-9e0e39ea6ad5,aura,167.885398599998,28
88633cc9-aa34-4c9b-92a3-7dd407011e42,bd702323-3ac9-41e4-a523-36ce1e6ee464,arrow,1667.78786666666,463
88b1b06d-a95e-46d8-9c55-06987e3113cc,eca21d22-361e-4144-ac20-b2387c331e66,burn,102.71228,33
899c8bcc-4a00-4bd0-b393-20228243d989,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,death_arrows,581.447905737501,125
8a0c1529-1f34-4a89-a89e-97e1ceedc04a,0973cd03-3e0c-44b3-8c9b-d623f490bb68,death_arrows,383.881000000001,79
8a5b57b3-f012-41c3-a7ff-c2a1e7b00fd8,035e4ae5-9b01-49a1-80bb-bfd33381c569,death_arrows,1667.48280378125,364
8ac84f56-bf07-4340-8e63-01cf9b06dc9f,202b46e4-ad32-49b1-a99e-7a43a68118f3,burn,148.972376,69
8aeb9670-b92e-4ff1-afe1-daf766411960,5301e41a-4687-4d81-abd5-9103dd9d50e5,burn,145.8712375,72
8af047f7-c215-4d58-9453-17bd3a91413b,ceab0b07-b184-4685-b87a-c7114da64c24,arrow,2593.92145961599,731
8af2246c-280b-47b9-a9ff-52b50a6a3b0f,23740e2a-e875-442f-a84f-aba564335f30,death_arrows,2790.5705750232,560
8b5c9dd2-6c97-4936-8af8-db11a1df13d6,f598cc70-cae8-420e-be86-d7c0aaab814f,aura,212.767739999992,61
8b81366f-1cde-44e5-a3b0-f72fbefd0b9d,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,arrow,2454.04924999998,879
8c46593d-a9fe-4bcd-923f-635f0354f089,39139dd7-19b0-4fa3-9fb3-94f2cdf42553,arrow,2712.74636744276,681
8c7f06a9-02d9-4dad-b982-1cdb65f9fb1a,8e67c14b-098a-4790-8301-ab832419230f,arrow,1725.14373855554,520
8c97d593-62e7-4ef5-a199-3e345bdeaaa8,dea2b6e9-a2ee-456a-a159-a4ff9e9d71d5,arrow,1.0,1
8cefb1fe-e2c2-4c72-947d-e13ef7a8fca9,4eefb700-f3e5-46fc-b13e-88efb939c15b,death_arrows,722.276740000001,235
8d815aa9-8842-4467-b6c3-d82e801be908,7977afbe-8e55-42c2-93d8-26664e97cf4e,burn,1065.650175,280
8e0d94a1-5477-44ea-86cb-62f596bcc672,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,death_arrows,1286.094955,280
8e5a887f-4854-4cb9-9b7e-65541372f825,621165b4-b72a-4b51-aca8-8901fdd12de6,death_arrows,263.088,53
8eaa0dab-d042-42fa-b662-b9d14cc9754c,38d8b32c-4188-4206-833f-551f5c7cbd9b,arrow,2947.497984,984
8efdf67c-89a3-44b4-95da-6b2424b1dbb7,6f5d4349-239d-44b8-98da-4828fdc75a5c,burn,191.25,55
8f57e5ed-e846-4c6c-aa3e-171f7e005f95,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,aura,181.194427999999,52
9043948e-d017-432b-a9f9-10def7c67dbb,af37841a-5da4-4b27-b085-5b56eaba9bf3,aura,114.330784189873,15
90478184-5fbd-4d98-bb8c-45db9b021038,79cce2e0-a462-4d63-81d1-e8d2ee2a09fc,death_arrows,791.499205277759,154
9050fcf8-1ace-47e2-a450-91dead1923b4,91b87802-8707-470d-9d00-064479a4a5b8,arrow,279.739999999999,220
912a67b3-7e3e-473e-8d69-34299c033418,e772dbc8-d74c-4d97-9993-ee6e996bbf89,arrow,3675.39681176663,807
91580221-1a66-44f8-86f7-18f6d5a50379,f5a67edd-38e5-474f-b534-8a441e3b4aa9,aura,748.346190639999,218
938da784-4fe6-42ed-8765-877ce221d2e4,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,arrow,1789.4016136,634
93ce3ac2-0b3c-430b-b9f1-88c55fab3f4e,cacce394-6c33-4073-8334-66ead8905bb1,arrow,4270.45295853029,1220
93dc5c88-7119-42f3-939c-24cc17967e1f,7977afbe-8e55-42c2-93d8-26664e97cf4e,arrow,4108.229726875,1206
95005b41-b271-4a03-af14-3b200a0e7b6e,f71018c8-d3bc-48d5-a035-7382d9ac5e63,burn,859.069999999999,221
95174e56-9583-4de9-8523-3eb6f6b661ce,6f93e1ac-02d4-4851-9145-f230dc3f0436,death_arrows,2305.34722,725
962958c6-8198-4adf-ac3e-b12e3ed3bf8f,1a01298c-1951-4c77-a8ee-89a3dddad435,burn,1219.356,232
9784a8b3-2a11-4bd2-b7f0-c7e535b99aa1,2e50ed36-00fb-4893-87be-ca4faa89845a,arrow,2056.28,604
97934c15-481f-464c-857c-1d705080199d,0c266f69-0927-4d71-b084-d2a9b2ea6880,death_arrows,1806.86696723188,454
979c2fdf-c29b-4cb9-96e2-42840d98cbdb,342b9a7e-5e72-4d0d-b90e-57947496b99e,death_arrows,436.443199999998,138
97f514eb-44e1-4fcf-affd-1945dbe9dd17,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,aura,561.872670000017,110
9858df53-c5f6-42b5-bffb-954ab8b0596e,32d9bf5b-89d1-4916-895e-c95307c39b07,arrow,2103.03875,613
986a49c9-eb42-48e0-97b2-84aeaf1277eb,e509480d-9abc-448c-99a2-b370493a7de2,aura,38.5640000000003,11
98de2a38-4c64-466b-9e26-7b00ba99dfa3,c404059c-5b59-4023-bfac-f91f73293f12,death_arrows,983.662532917104,274
9a3d5d52-bf83-49e9-ba1f-e435e1dfb575,12b80902-760c-44ca-ad02-905a58cf4b1e,aura,611.812780000018,212
9a524d84-a747-410b-9d5c-767bc1ff3c17,e9ae714c-6ca4-414d-87d9-e968c35ebfe2,aura,499.08,96
9ad7e8e3-c6d2-4990-aada-4efd26613fca,67c16107-bd12-4c96-ac7e-51da750aa2c3,burn,203.403,47
9b37dd32-395a-44bd-bc66-cc3c2974a06e,1004050c-e64e-441a-b2d5-113a08160a55,aura,207.0525,68
9b69b178-d2c4-43ec-93e7-48d130a61e5d,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,arrow,2527.26999999999,625
9c5771fc-165b-4186-a32e-3dea768b0971,02f1bdb0-befd-484c-bafd-e0885d364786,death_arrows,229.12236,127
9c846726-9bc4-45ce-a2a5-6b53c155e2e8,39139dd7-19b0-4fa3-9fb3-94f2cdf42553,burn,1025.274712,302
9d09b123-7783-4820-b048-2d13ccd8e056,af37841a-5da4-4b27-b085-5b56eaba9bf3,arrow,5694.59088388834,1423
9d96171c-daa0-47b0-abf0-f0370bae0212,6f5d4349-239d-44b8-98da-4828fdc75a5c,arrow,4106.38241777776,1212
9ebd40dd-5818-41d7-8db7-a444a8c0cb7f,c404059c-5b59-4023-bfac-f91f73293f12,arrow,1032.85642861286,278
9f063cf4-cd32-40fc-a3c1-cd4d7d75f969,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,arrow,1521.99235952,426
9f23aa4c-4e0b-4ff3-873a-a1c7159ad9d0,fd75850e-6df8-4c86-8241-884da7ee6142,arrow,3197.53336466665,838
a03fa905-8bab-4625-a6b8-fd6521c3b0cc,9ab3cb58-4328-49e5-83a8-a1dbb1e96fa3,arrow,726.825945199998,452
a15997a7-ef52-4fc1-a81d-90a58f7dbfe9,5f346316-7b98-4fed-9d5e-0aace5ac2f77,aura,1142.671585,441
a1b4d0e0-a531-47b3-9bb4-6b093c70e8f2,7c364856-4292-498d-ab1a-e6d80a700e44,death_arrows,530.76815,127
a1b69d71-6ac1-43cf-91dc-eef109a32319,55442d1a-09e9-40da-bd50-07067d06d202,arrow,90.8499999999999,64
a2f8981b-6174-45a8-abee-e68b254d7572,2042c711-f981-4d9e-bc9e-1e64f6f65312,arrow,1769.55079015873,482
a36d5849-9c96-430b-9518-002d02228b11,262290b4-7470-4bf4-b2bf-279c0874fdc2,death_arrows,731.3988682,200
a40daef2-94a2-40aa-aac7-ffb7f03c7216,81897b06-fd81-4935-9f3e-1c168deb59e9,death_arrows,4010.39488915,1108
a44dce32-5565-42b5-a8c5-14c370b52169,eca21d22-361e-4144-ac20-b2387c331e66,arrow,1770.64271239055,567
a470ea40-cd46-4d1c-bbec-ee2b5941b5f9,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,aura,7.17151999999998,1
a494f06c-22cf-4e64-a106-6827029a4226,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,burn,497.41066848,91
a50103b3-507b-42d0-9b53-281b6a86323d,91b87802-8707-470d-9d00-064479a4a5b8,aura,155.842,58
a5533924-1c47-46da-bfaa-9a16aad9c6e5,9587088e-2b70-400c-959b-ed89dcdcc02a,burn,63.1160479999999,11
a572e662-7403-497e-93d7-58c3db023ccc,9face13f-c901-4cc0-9f9a-dd9efc6d4887,aura,62.6534875000006,22
a704c1cc-4efd-4221-b145-9e9213d89fa6,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,burn,89.29741,12
a72357ce-56c0-4f59-bc03-9203085890f3,32f853da-62d8-4f61-8ed7-32f77c52f2c5,burn,168.9192,45
a903a462-7432-4b6c-b38e-79f5e18bc9de,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,burn,140.6,65
a9178f1c-fdec-4c03-a051-b5b7195c7b49,81b98eed-3c9b-4dac-a7cf-101b8d758192,aura,219.114,44
a9604a94-c821-4f92-bd3a-4a3d7a210a8e,4eefb700-f3e5-46fc-b13e-88efb939c15b,arrow,3415.56515083329,951
a9bd22ab-8c7a-4d95-bc64-4160851cb02a,15eff53c-31f4-4c88-af46-459ac4ed3c63,burn,160.7606,27
a9da7c52-acfe-4e33-81f1-2e63e53296ac,168647f2-0e56-4d4d-8b84-b57b16dc88ff,aura,361.540500000001,94
aa087f3e-f23d-418f-a297-9707ba12afab,79cce2e0-a462-4d63-81d1-e8d2ee2a09fc,arrow,1810.132496,649
aa09dd76-0cc4-43d9-8acf-b7f63b6ed3cb,caf16c51-3c9d-4af3-a29b-57ac07f87506,burn,1100.82598,263
aa1349c7-cfaf-4e5a-9b5e-f0925a8eebeb,caf16c51-3c9d-4af3-a29b-57ac07f87506,death_arrows,874.38256,256
aa2ab305-44e0-41e4-aa55-988fd9350572,b7927167-a7db-4e53-8ca9-c44109513a9c,arrow,2018.58545525,692
ab1b5810-e47e-4f67-ac8e-e92a9f628f80,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,aura,638.88098704375,167
ab1c7472-756e-40fa-a140-4905a327e0d4,b7927167-a7db-4e53-8ca9-c44109513a9c,aura,407.238237,153
ab394998-8b3a-4bbb-a3ee-c2af52d068a4,e509480d-9abc-448c-99a2-b370493a7de2,arrow,113.587,92
ab5049d2-9f09-454f-857f-6f32ba4db9d4,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,aura,608.86530016,171
abb30a19-e2d0-4893-b647-2fa8444da62b,46f498f8-bfa4-48ee-aa5f-6484e3e7f8f0,death_arrows,19.46701,13
ac3bda92-782b-4e60-8f6a-48ca2daf27a6,4eefb700-f3e5-46fc-b13e-88efb939c15b,burn,390.7267875,111
ac3c6f53-9e1c-41b7-bf8c-96fd5b72aa14,b6337ca6-0416-46b6-a9ed-a78d8ea4fa08,arrow,1501.81446010318,450
ad38d6d9-f21e-4665-a7e7-2482c8f0797d,342b9a7e-5e72-4d0d-b90e-57947496b99e,arrow,4983.711,1479
ae0c1b7a-67a8-4bb4-84ca-edeb51ff4e62,6683724d-4b30-470e-b677-f0abfa3ca6d2,aura,569.83088725,280
ae6ef876-49fc-4ef8-a110-491b48668c13,6683724d-4b30-470e-b677-f0abfa3ca6d2,burn,80.38360825,36
ae81b854-6ed5-4005-b5f7-8f763c9e076a,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,arrow,1220.1454576802,354
ae92ede5-1f15-4120-926a-81c2a5949109,0f33c073-f218-41b5-af78-ee891110b44a,arrow,6722.94941899993,1804
af3d50e8-ae21-4354-a859-5685888f0182,9face13f-c901-4cc0-9f9a-dd9efc6d4887,arrow,1719.65087499998,893
afd51492-16c3-48f8-beb4-f92e50e559ba,1a01298c-1951-4c77-a8ee-89a3dddad435,death_arrows,3910.40377333332,781
afd5461a-2a75-44a8-aa96-270f9ddb6fbc,f106d89b-85f7-40bb-9334-c29f021612d0,death_arrows,1149.45408,279
b026fd06-b11b-42f0-b9ac-1a0e4089495c,3f71376e-8540-44d6-8916-5cd239cd8db6,aura,6.0,0
b0521dd8-855d-4087-b2db-1e1bc86eae85,2042c711-f981-4d9e-bc9e-1e64f6f65312,death_arrows,269.623,69
b1292490-8ac1-442c-978f-748ea57cd2b4,858e8d70-6151-46c8-ae86-08a6672d77f6,arrow,2808.67548677775,766
b23edc14-037b-4ba8-b877-c6ec73e9387a,81897b06-fd81-4935-9f3e-1c168deb59e9,aura,692.385534462588,71
b358f019-c962-4171-af42-e05cd5e65a87,79e087ca-270b-4087-b0d4-9d9464369fbd,arrow,1783.55192005555,469
b4d17e4a-41e7-460f-8ca3-b42f2076ee0b,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,death_arrows,1149.308019344,348
b5cb83c7-868d-4740-9aa8-7c7caee67cf8,70148665-4c49-4e80-9e8d-bfddc9aaebd0,aura,564.1601415625,122
b5cc8aca-d1b6-4069-92b6-0b0bd97e145a,fa29c145-da90-4e54-ab17-34b98261236e,death_arrows,474.460537749999,118
b633b5dd-5535-4ca2-9532-b86c5f88ae29,f71018c8-d3bc-48d5-a035-7382d9ac5e63,arrow,4688.6291430873,1180
b77c6a1a-2e9a-41b1-b08d-713d411650ca,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,arrow,1585.43759694444,470
b8ced592-0426-4fbf-b94a-d2fbab501b55,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,aura,138.038,7
b9b3a692-5b02-484d-86d7-faf6c96341a2,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,aura,554.3006056,167
b9ba1ec1-0085-49f4-8e72-0de5fdc391d6,f71018c8-d3bc-48d5-a035-7382d9ac5e63,aura,109.222,15
ba335dcf-fd5b-43ec-8d0e-b4da8865da85,2042c711-f981-4d9e-bc9e-1e64f6f65312,aura,54.405,12
ba5f8b68-b851-420b-8a0a-1153685ba539,4c3ee856-dc8a-44b9-af4c-599ed8f7cff0,burn,496.67287575,217
bad76b53-078e-4063-a421-294c2f259645,65b2d718-b1e1-4b2e-90c8-b45bf09c8a0c,arrow,3183.63169999999,919
bb2f00ac-6da5-4ff5-8f71-2f2f402f89d7,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,death_arrows,1736.85648150664,451
bc155e80-cfc7-4b28-9131-d4a637bf2019,23ab4078-96b4-4d96-83ad-65a4abe8e1b9,arrow,1531.22694884999,487
bc3b8096-acaf-4b2e-a801-9a5629396a39,1a01298c-1951-4c77-a8ee-89a3dddad435,arrow,1422.7592,439
bcdd7b21-7f13-4232-8a1f-3176ed820b4f,40670b81-b267-43df-9a3a-56f504bf6354,arrow,918.502229050001,249
bd86fac4-43ae-4b91-b955-60ada97bd8ec,dd46af74-5e44-481c-961c-44a1df094eb7,arrow,4621.4225879444,1269
be9c30b4-ceef-43bb-a55b-0aaf469e0e74,c404059c-5b59-4023-bfac-f91f73293f12,burn,51.00761806249,8
bfe3681e-7a76-4116-8fa8-a83850ffa215,e9ae714c-6ca4-414d-87d9-e968c35ebfe2,arrow,5550.03512914642,1575
c0621f6a-38ad-4855-8523-5bb5dd71b40f,069f9480-fe0a-4e8a-9034-1b95e11a0f92,arrow,5.0,5
c0ee1f66-021e-4b7f-8285-6c394d38f9a8,989215b9-2bdf-4c15-a089-a53d4e201445,death_arrows,3.0,2
c1cdbcc0-9e37-4069-a513-b5adef9b439b,3f71376e-8540-44d6-8916-5cd239cd8db6,arrow,2714.12831818331,742
c36ccdb7-34e2-4cc9-b92a-672a81bf4cca,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,arrow,1258.57866466667,350
c3b4af01-e8bd-46f1-9cf8-fc2ee7e9aa8b,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,death_arrows,457.640500000001,141
c5ccef43-8ffa-4df0-880f-43e7ee111847,36f78638-69ff-473d-91cc-cd779e015bf1,arrow,1515.08372666667,424
